name,lat,lon,open,close,province
ลาบไก่บ้านโฮ่ง,18.325955,98.817168,9:00,17:00,Lamphun
ลาบสามแยกบ้านหม้อ,18.3054637,98.8217697,9:00,23:30,Lamphun
ร้านลาบต๋ากบ,18.3069591,98.8206327,9:00,20:00,Lamphun
Lafts Cafe' ลาฟท์ คาเฟ่,18.3279316,98.8074222,6:00,18:00,Lamphun
ร้านอาหารบ้านนัดทิพย์,18.3007565,98.8134406,9:00,20:00,Lamphun
บ้านโฮ่งสเต็ก,18.294843,98.8158976,9:00,19:00,Lamphun
Bannnok cafe',18.3015535,98.8157201,0:00,12:00,Lamphun
Bannnok cafe',18.3015535,98.8157201,18:00,0:00,Lamphun
เจ๊หลั่น อาหารตามสั่ง,18.2947549,98.8157934,8:00,19:00,Lamphun
ร้านตำม่วนบ้านโฮ่ง,18.3124198,98.8242263,9:30,17:00,Lamphun
สวนอาหารจาวเหนือ,18.3304696,98.8192424,9:00,20:00,Lamphun
นางเล่าตอง,18.3035762,98.8083147,10:00,21:00,Lamphun
ก๋วยจั๊บบ้านโฮ่ง,18.3044042,98.8212021,9:00,19:00,Lamphun
ร้านข้าวซอยหน้าวัดป่าป๋วย,18.3049289,98.812693,10:00,15:30,Lamphun
ร้านกังหัน บ้านโฮ่ง (ลำพูน),18.2910951,98.8152229,9:00,17:00,Lamphun
ข้าวซอยคุณออย อร่อยเวอร์,18.3945182,98.7427817,6:00,15:00,Lamphun
สถานีอีสานอินดี้ 90's,18.3014549,98.8158149,11:00,23:00,Lamphun
Lanna Land Lamphun ลานนาแลนด์,18.3469743,98.8147953,9:00,18:00,Lamphun
ร้านฮาจ่าย เช็คอินบ้านโฮ่ง,18.302348,98.817058,10:30,22:00,Lamphun
ครัวจันทร์ศิริ,18.3169719,98.8153573,8:00,19:00,Lamphun
ร้านลิ้นรัว,18.2760533,98.8194031,7:00,20:00,Lamphun
Ran Chao Nuea,18.2970809,98.815454,6:00,15:00,Lamphun
บุญเฮง ค.ศ. 1987,18.3007753,98.8134712,17:00,0:00,Lamphun
Yim Resraurant,18.1987474,98.844957,11:00,22:00,Lamphun
ร้านแซ่บเด้อ บ้านโฮ่ง,18.3017602,98.8162075,12:00,20:00,Lamphun
ร้านบ้านคุณตา ครัวคุณยาย,18.3153702,98.7939116,8:00,19:30,Lamphun
สวนอาหาร ฮิมตาง คาเฟ่,18.3130372,98.8245469,9:00,23:00,Lamphun
หมูกระทะ อาตี๋​ เมืองเหนือ​,18.3409407,98.7974075,16:00,22:00,Lamphun
เจ๊เหมียวอาหารตามสั่ง,18.3054195,98.8042434,8:00,16:30,Lamphun
ร้านป๋าเริญ เจ้าเก่า,18.2985221,98.8169407,15:00,19:00,Lamphun
ตำบ้านนอก,18.3014665,98.8158345,10:00,21:00,Lamphun
ร้านอาหารตามสั่ง สี่แยกบ้านน้ำโจ้,18.3737764,98.742433,10:20,16:00,Lamphun
ร้านอาหารน้องกุ้ง,18.304711,98.80617,9:00,19:30,Lamphun
PENTOR Bar & Bistro,18.3014598,98.8157955,16:00,0:00,Lamphun
ครัวช่างเด่น,18.3019594,98.8173058,10:00,20:00,Lamphun
ลาบไก่ลุงทอง บ้านโฮ่ง,18.3105305,98.792209,7:00,19:00,Lamphun
ร้านอาหารน้องแบงค์ ห้วยกาน,18.3023418,98.8178072,8:00,17:30,Lamphun
Smile Karaoke Restaurant,18.3016601,98.8159377,18:00,2:00,Lamphun
ร้านลูกชิ้นปิ้งนิกุบ้านโฮ่ง,18.2977663,98.8154077,16:00,20:00,Lamphun
ร้านครัวเกษร บ้านโฮ่งหลวง,18.3133745,98.819584,8:00,17:00,Lamphun
ร้านไฉไล,18.32728,98.8178124,7:00,18:00,Lamphun
ร้านลุงหนุ่ยเย็นตาโฟ,18.3425446,98.8133683,8:00,21:00,Lamphun
