name,lat,lon,open,close,type,province
วัดช่างฆ้อง,18.7848887,98.9981522,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดบุพพาราม,18.7879706,98.9983347,7:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
"เวียงกุมกาม	",18.7446684,98.9943528,8:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ตลาดวโรรส,18.7898494,99.0009964,5:00,18:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
น้ำพุร้อนสันกำแพง  ,18.8163724,99.2277286,7:00,18:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
วัดป่าตึง  ,18.7203698,99.2089825,7:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ป่าดงปงไหว  ,18.7500444,99.1758034,8:00,17:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
บ้านจ๊างนัก ,18.745278,99.120278,8:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดดอยแม่ปั๋ง ,19.2125745,99.1871302,6:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
หมู่บ้านท่องเที่ยวเชิงอนุรักษ์ แม่กำปอง,18.8662783,99.3537234,8:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ช้างไถนา,17.80587,98.1532287,8:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดพระพุทธบาทตะเมาะ,17.9715238,98.8148828,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ศูนย์ศึกษาการพัฒนาห้วยฮ่องไคร้ อันเนื่องมาจากพระราชดำริ ,18.9091733,99.2166636,8:30,18:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
สถานีทดลองปลูกพรรณไม้บ่อแก้ว ,18.1524755,98.3900569,8:00,17:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
วัดพระธาตุดอยสะเก็ด ,18.8725775,99.1400038,6:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดโมคคัลลาน,18.3861821,98.6752845,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
หนองบัวพระเจ้าหลวง ,18.870278,99.136667,9:00,18:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
เขื่อนแม่กวงอุดมธารา ,18.9246722,99.1225023,6:00,18:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
พระมหาธาตุนภเมทนีดล และพระมหาธาตุนภพลภูมิสิริ,18.5526319,98.4803091,7:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ชุมชนท่องเที่ยวเชิงนิเวศน์บ้านโปง ,18.848611,99.045,6:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ไร่ช้างขาว  ,19.551945,98.649661,9:00,16:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
ถ้ำโบราณ  ,19.6003815,98.6160674,9:00,16:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
วัดฟ้าเวียงอินทร์  ,19.7136418,98.6252067,5:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
บ้านเปียงหลวง ,19.6826578,98.6260542,8:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
พระสถูปเจดีย์สมเด็จพระนเรศวรมหาราชานุสรณ์ ,19.4632391,98.9615975,9:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
พระบรมธาตุแสนไห ,19.6609775,98.5830907,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดแม่อายหลวง ,20.031449,99.295689,8:00,21:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
น้ำตกตาดหมอก-ตาดเหมย  ,18.9622646,98.8558794,9:00,18:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
วัดท่าตอน ,20.0605269,99.3597722,6:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
พิพิธภัณฑ์โรงงานหลวงที่ 1 (ฝาง) ,19.802032,99.0934524,8:30,16:30,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ถ้ำห้วยบอน ,19.9835649,99.1847926,8:30,16:30,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
ดอยผ้าห่มปก ,20.1302778,99.2063889,12:00,16:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
บ่อน้ำร้อนฝาง ,19.965911,99.154263,9:00,17:30,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
บ่อน้ำมันฝาง  ,19.849172,99.210633,8:30,16:30,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
ประตูหินโบราณ ,19.72547958,99.03700455,8:30,17:30,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
บ้านไร่ไผ่งาม,18.3324642,98.6722406,9:00,16:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
หมู่บ้านหัตถกรรมเครื่องปั้นดินเผา ,19.44619677,99.17587513,6:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
กองบัญชาการกองทัพ 3 คณะชาติ ก๊กมินตั๋ง กองทัพ 93 (ถ้ำง๊อบ) ,19.7484007,99.0281402,9:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดพระธาตุศรีจอมทองวรวิหาร,18.4208446,98.6791328,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ป่าพันปี สระมรกต ,19.66267477,99.11754303,8:30,16:30,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
กาดเมืองผี ,19.7324423,99.1409117,6:00,18:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
วัดหนองพันเงิน,18.6030664,98.8646902,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ถ้ำผีแมน ,19.76142827,99.00293215,8:00,17:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
อ่างเก็บน้ำหนองสะเรียม,18.6055556,98.8852778,8:00,18:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
วัดป่าเจริญธรรม,18.6049621,98.8904923,7:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดศรีนวรัฐ,18.5634668,98.8673971,6:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
พิพิธภัณฑ์ตุ๊กตา,18.5765819,98.9215415,8:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
พิพิธภัณฑ์สุภา,18.701713,98.9302375,8:30,22:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดถ้ำตับเต่า ,19.6625934,99.1175806,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ปางช้างแม่วาง,18.6565288,98.6917238,9:00,15:30,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
ล่องแพแม่วาง,18.629815,98.7138361,8:00,17:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
ไร่สตรอเบอรี่วงค์วาน,18.838796,98.7280768,8:00,17:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
สถานีวิจัยเกษตรหลวงปางดะ,18.8557394,98.7606586,8:00,17:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
เขตรักษาพันธุ์สัตว์ป่าสะเมิง,19.0461312,98.6493411,5:00,21:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
ขุนแม่ยะ ,19.10243,99,8:00,17:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
วัดถ้ำผาปล่อง ,19.4025979,98.9187907,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ถ้ำเชียงดาว ,19.3932035,98.8748765,6:00,18:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
วัดพระพุทธบาทสี่รอย,19.0166923,98.7623072,8:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ห้วยน้ำรู,19.4330556,98.5852778,8:00,17:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
ป่าเกี๊ยะ,18.8906767,98.5336525,8:30,17:30,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
คุ้มเสือแม่ริม,18.8353839,98.9638802,8:30,17:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
ดอยหลวงเชียงดาว ,19.3847222,98.8580556,5:00,21:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
ข่วงพระเจ้าล้านนา,18.8610634,98.9601824,9:00,16:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ศูนย์ศึกษาและสาธิตการเลี้ยงไก่ชน ,18.8022822,98.9672705,10:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
พิพิธภัณฑ์ชาวเขา ,19.9091712,99.8355948,9:00,16:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
พิพิธภัณฑ์และศูนย์การเรียนรู้ด้านปิโตรเลียม กรมการพลังงาน,19.830249,99.2120593,8:30,16:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
หมู่บ้านชาวเขาเผ่าม้ง (แม้ว) ดอยปุย  ,18.8171579,98.8834178,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
พระตำหนักภูพิงคราชนิเวศน์  ,18.8053,98.9004512,8:30,16:30,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดพระธาตุดอยสุเทพราชวรวิหาร ,18.8049889,98.9216337,6:00,20:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
อนุสาวรีย์ครูบาศรีวิชัย,18.8128489,98.9461511,8:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
สวนสัตว์เชียงใหม่ ,18.8105616,98.9479418,8:30,22:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
อุทยานหลวงราชพฤกษ์,18.7445479,98.9280108,8:00,18:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
วัดพระธาตุดอยคำ,18.7594962,98.9186692,6:00,19:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดร่ำเปิงตโปธาราม ,18.7746548,98.9487197,7:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดอุโมงค์ สวนพุทธธรรม,18.7827263,98.9521099,5:00,20:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
พิพิธภัณฑ์แมลงโลก และสิ่งมหัศจรรย์ธรรมชาติ ,18.7961628,98.9706978,10:00,15:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
พิพิธภัณฑสถานแห่งชาติเชียงใหม่ ,18.8111618,98.9764357,9:00,16:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดเจ็ดยอดพระอารามหลวง,18.8090047,98.9717137,6:00,21:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
อนุสาวรีย์สามกษัตริย์   ,18.7902317,98.9873528,8:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดศรีสุพรรณ ,18.7787227,98.9836524,6:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ชุมชนบ้านวัดเกต ,18.7927566,99.0026805,8:00,16:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
คุ้มเจ้าบุรีรัตน์ (มหาอินทร์) ,18.7879232,98.9883003,9:00,16:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ศาลาธนารักษ์ 1 จังหวัดเชียงใหม่ ,18.7882012,98.9906145,9:00,16:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
หอศิลปวัฒนธรรมเมืองเชียงใหม่ ,18.7902552,98.9869176,8:30,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
เสาอินทขิล,18.7897492,98.9869789,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
อุทยานแห่งชาติแม่วาง  ,18.474444,98.783611,8:30,16:30,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
อุทยานแห่งชาติแม่ตะไคร้ ,18.9663333,99.2420833,8:30,16:30,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
อุทยานแห่งชาติศรีลานนา ,19.1767101,99.031908,8:00,16:30,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
อุทยานแห่งชาติขุนขาน ,18.8528787,98.6219501,8:30,16:30,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
อุทยานแห่งชาติดอยผ้าห่มปก,19.9966004,99.144325,8:00,18:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
อุทยานแห่งชาติดอยเวียงผา ,19.6783992,99.197228,6:00,17:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
อุทยานแห่งชาติผาแดง,19.3861711,98.8411959,8:00,18:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
อุทยานแห่งชาติแม่โถ ,18.2515637,98.2092011,8:00,18:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
อุทยานแห่งชาติดอยอินทนนท์ ,18.5880431,98.4870612,5:00,18:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
อุทยานแห่งชาติดอยสุเทพ-ปุย ,18.80700516,98.91609065,8:30,16:30,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
วัดชัยมงคล ,18.7806433,99.004632,5:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดลอยเคราะห์ ,18.7846913,98.996821,6:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดเชียงยืน ,18.796385,98.9885165,8:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดเชียงมั่น ,18.7938126,98.9892703,5:00,19:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดดวงดี ,18.7894394,98.9885759,6:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดเจดีย์หลวงวรวิหาร,18.7869693,98.9865804,5:00,22:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดหมื่นเงินกอง ,18.7852905,98.981336,6:00,19:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดพระสิงห์วรมหาวิหาร ,18.7885265,98.9819946,7:00,20:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดดับภัย ,18.7929884,98.9816206,6:00,19:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
สวนส้มธนาธร,19.9817141,99.1027006,8:00,17:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
ศูนย์การเรียนรู้ปรัชญาเศรษฐกิจพอเพียงตามแนวพระราชดำริฯ,14.7147191,101.4467103,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
บ้านควายไทย,18.9015391,98.9543748,9:00,17:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
สวนสัตว์แมลงสยาม,18.9180718,98.9084138,9:00,17:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
สวนกล้วยไม้และฟาร์มผีเสื้อ,18.9187388,98.9341763,8:00,18:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
กาดดารา,18.7969365,98.9837352,9:00,17:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
น้ำตกแม่สา,18.906237,98.8971545,8:30,16:30,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
ปางช้างแอลลี่,19.2102028,98.8803925,8:30,16:30,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
บ้านม้งแม่สาใหม่,18.8682593,98.8559467,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
พิพิธภัณฑ์แหล่งเตาเผาอินทขิล,19.1879081,98.9798091,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
หมู่บ้านม้งแม่ขุนวาก,18.6544371,98.4747665,8:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ดอยม่อนจอง,17.4684076,98.5223587,9:00,17:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
พิพิธภัณฑ์วัดร้องเม็ง,18.8827251,99.1002266,8:00,17:30,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
สวนส้ม ไทย อโกร แพลนเทค ,20.033333,99.3,9:00,16:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
ถนนนิมมานเหมินทร์,18.7958248,98.9658116,8:00,18:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
ถนนคนเดินสันกำแพง,18.7413413,99.1239571,15:00,22:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
เจเจ มาร์เก็ต เชียงใหม่,18.8073232,98.9947115,9:30,19:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
อาสนวิหารพระหฤทัย,18.7750681,99.0031802,9:00,19:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดอู่ทรายคำ,18.7895324,98.9946012,7:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดพวกหงษ์,18.7829556,98.9810903,4:00,17:30,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดบวกครกหลวง,18.7795445,99.0382417,6:00,19:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
สถาบันล้านนาศึกษา,18.8081691,98.9861471,8:30,16:30,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
พิพิธภัณฑ์บ้านคำอูน,18.9194335,98.9154691,9:00,16:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
พิพิธภัณฑ์ ธนาคารแห่งประเทศไทย สำนักงานภาคเหนือ,18.8216454,98.9809605,9:00,16:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ศูนย์ธรรมชาติวิทยาดอยสุเทพเฉลิมพระเกียรติฯ,18.8103504,98.9485851,8:30,16:30,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
บ้านป๊อก,18.892502,99.35166,8:00,16:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
พิพิธภัณฑ์พระพิฆเนศ,18.5600687,98.8253544,9:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
เขื่อนแม่งัดสมบูรณ์ชล,19.1741473,99.0307178,8:30,16:30,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
ท่าตอน-เชียงราย,20.0531032,99.4049796,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ถ้ำบริจินดา,18.5007916,98.6723267,6:00,18:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
ดอยปู่หมื่น,20.0263889,99.1816667,8:00,18:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
สถานีทดลองเกษตรที่สูงแม่จอนหลวง,18.647218,98.4764176,9:00,17:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
บ้านท้องฝาย,18.4893147,98.3654059,9:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
จุดชมวิวบริเวณห้วยน้ำดัง,19.0929062,98.9317516,8:00,17:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
วัดป่าแดด,18.7142442,98.3964938,8:30,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ป่าสนบ้านวัดจันทร์,19.080734,98.332849,7:00,19:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
วัดป่าเป้า,18.7960804,98.9922571,7:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดพันเตา,18.7877757,98.9878621,8:00,19:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดปราสาท,18.7897074,98.9811922,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดอุปคุต,18.787663,99.0012132,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดบุปผาราม,18.7882387,98.9677619,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
หมู่บ้านคุ้ม,19.8998249,99.0392831,7:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
หมู่บ้านขอบด้ง,19.9264418,99.0527213,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
สวนบอนไซ,19.9032119,99.0410725,8:00,17:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
สถานีเกษตรหลวงอ่างขาง,19.9018678,99.0399221,6:00,18:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
น้ำตกห้วยทรายเหลือง,18.5238151,98.455675,6:00,18:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
อ่างกาหลวง,18.5884542,98.486105,5:30,18:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
น้ำตกแม่เตี๊ยะ,18.3831754,98.5766651,8:00,16:30,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
โรงงานไทยศิลาดล,18.8314444,98.9777253,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
โรงงานทำเครื่องเขิน,18.5425277,98.5195059,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
สถานีเกษตรหลวงอินทนนท์,18.5425277,98.5195059,8:00,17:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
โครงการหลวงห้วยลึก,19.5313159,99.0548811,7:00,17:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
ศูนย์พัฒนาโครงการหลวงทุ่งเริง (สวนกุหลาบหลวงห้วยผักไผ๋),18.8120393,98.8161578,9:00,18:00,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,chiangmai
ออบหลวง,18.22264232,98.48162048,6:00,18:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
หมู่บ้านหนองอาบช้าง,18.3383211,98.677076,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
ศูนย์อุตสาหกรรมทำร่ม,18.7714703,99.0859811,8:30,17:30,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
หมู่บ้านท่องเที่ยวเชิงหัตถกรรมบ้านถวาย,18.686944,98.918889,9:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
หมู่บ้านต้นเปา,18.7591364,99.0736964,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
หน่วยพัฒนาต้นน้ำหน่วยที่ 6 ,18.2279504,98.1739983,8:00,17:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
สวนรุกขชาติห้วยแก้ว,18.810321,98.949422,8:30,16:30,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
ศูนย์วัฒนธรรมเชียงใหม่,18.7721947,98.9801076,9:00,21:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดแสนฝาง,18.7891161,98.9986917,6:00,18:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดป่าเจดีย์เหลี่ยม,18.5233954,98.8894645,8:00,17:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
วัดกู่เต้า,18.8023373,98.9883877,6:00,23:00,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,chiangmai
รุ่งอรุณน้ำพุร้อน,18.8190841,99.2243881,9:00,19:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
ผาวิ่งชู้,18.192778,98.611111,8:00,17:00,แหล่งท่องเที่ยวทางธรรมชาติ,chiangmai
